ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,genre
2024-04-03T05:57:36Z,windows,166036,TR,159.20.69.21,Now That I'm Gone,Cold Driven,The Wicked Side of Me,spotify:track:4w5X8Yr434O57GLNgfWdwE,,,,trackdone,remote,False,False,False,1712087880,False,"gymcore, hard alternative"
2024-04-03T06:26:54Z,ios,1672198,TR,159.20.69.4,The Wicked Side of Me,Cold Driven,The Wicked Side of Me,spotify:track:45nxQzN6z9YxFjF2aVcL8Y,,,,clickrow,trackdone,False,False,False,1712123855,False,"gymcore, hard alternative"
2024-04-03T06:26:56Z,ios,1416,TR,159.20.69.4,In the Name of Tragedy,Motörhead,Inferno,spotify:track:0jVKdXM4LQm94SP33rNbi9,,,,trackdone,backbtn,False,True,False,1712125615,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-04-03T07:13:41Z,ios,528161,TR,159.20.69.4,The Wicked Side of Me,Cold Driven,The Wicked Side of Me,spotify:track:45nxQzN6z9YxFjF2aVcL8Y,,,,backbtn,endplay,False,True,False,1712125617,False,"gymcore, hard alternative"
2024-04-03T07:18:29Z,ios,227226,TR,159.20.69.4,The Wicked Side of Me,Cold Driven,The Wicked Side of Me,spotify:track:45nxQzN6z9YxFjF2aVcL8Y,,,,clickrow,trackdone,False,False,False,1712128422,False,"gymcore, hard alternative"
2024-04-03T07:18:34Z,ios,3636,TR,159.20.69.4,In the Name of Tragedy,Motörhead,Inferno,spotify:track:0jVKdXM4LQm94SP33rNbi9,,,,trackdone,backbtn,False,True,False,1712128710,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-04-03T07:34:54Z,ios,581471,TR,159.20.69.4,The Wicked Side of Me,Cold Driven,The Wicked Side of Me,spotify:track:45nxQzN6z9YxFjF2aVcL8Y,,,,backbtn,trackdone,False,False,False,1712128715,False,"gymcore, hard alternative"
2024-04-03T07:35:03Z,ios,4494,TR,159.20.69.4,In the Name of Tragedy,Motörhead,Inferno,spotify:track:0jVKdXM4LQm94SP33rNbi9,,,,trackdone,endplay,False,True,False,1712129694,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-04-03T07:50:18Z,ios,728661,TR,159.20.69.4,The Wicked Side of Me,Cold Driven,The Wicked Side of Me,spotify:track:45nxQzN6z9YxFjF2aVcL8Y,,,,clickrow,trackdone,False,False,False,1712129704,False,"gymcore, hard alternative"
2024-04-03T07:51:10Z,ios,50169,TR,159.20.69.4,In the Name of Tragedy,Motörhead,Inferno,spotify:track:0jVKdXM4LQm94SP33rNbi9,,,,trackdone,endplay,False,True,False,1712130618,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-04-03T07:57:35Z,ios,387229,TR,159.20.69.4,The Wicked Side of Me,Cold Driven,The Wicked Side of Me,spotify:track:45nxQzN6z9YxFjF2aVcL8Y,,,,clickrow,trackdone,False,False,False,1712130670,False,"gymcore, hard alternative"
2024-04-03T07:57:44Z,ios,7752,TR,159.20.69.4,In the Name of Tragedy,Motörhead,Inferno,spotify:track:0jVKdXM4LQm94SP33rNbi9,,,,trackdone,backbtn,False,True,False,1712131056,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-04-03T08:07:05Z,ios,560730,TR,159.20.69.4,The Wicked Side of Me,Cold Driven,The Wicked Side of Me,spotify:track:45nxQzN6z9YxFjF2aVcL8Y,,,,backbtn,trackdone,False,False,False,1712131065,False,"gymcore, hard alternative"
2024-04-03T08:07:09Z,ios,2224,TR,159.20.69.4,In the Name of Tragedy,Motörhead,Inferno,spotify:track:0jVKdXM4LQm94SP33rNbi9,,,,trackdone,endplay,False,True,False,1712131625,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-04-03T13:03:07Z,windows,228386,TR,159.20.69.21,Kingdom Come,Cold Driven,The Wicked Side of Me,spotify:track:6Ghp5EsiEesuFIDJQ7jnc2,,,,clickrow,trackdone,False,False,False,1712149160,False,"gymcore, hard alternative"
2024-04-03T13:06:56Z,windows,228386,TR,159.20.69.21,Kingdom Come,Cold Driven,The Wicked Side of Me,spotify:track:6Ghp5EsiEesuFIDJQ7jnc2,,,,trackdone,trackdone,False,False,False,1712149388,False,"gymcore, hard alternative"
2024-04-03T13:08:44Z,windows,106377,TR,159.20.69.21,Kingdom Come,Cold Driven,The Wicked Side of Me,spotify:track:6Ghp5EsiEesuFIDJQ7jnc2,,,,trackdone,endplay,False,True,False,1712149616,False,"gymcore, hard alternative"
2024-04-03T13:12:17Z,windows,213186,TR,159.20.69.21,Straight For Disaster,Cold Driven,The Wicked Side of Me,spotify:track:32HzgXnY9mmKqVVWcTfUmi,,,,clickrow,trackdone,False,False,False,1712149724,False,"gymcore, hard alternative"
2024-04-03T13:15:43Z,windows,206773,TR,159.20.69.21,Now That I'm Gone,Cold Driven,The Wicked Side of Me,spotify:track:4w5X8Yr434O57GLNgfWdwE,,,,trackdone,trackdone,False,False,False,1712149937,False,"gymcore, hard alternative"
2024-04-03T13:19:39Z,windows,235680,TR,159.20.69.21,Rise of the Broken,Cold Driven,The Wicked Side of Me,spotify:track:3PMOpcBBSaq1VvouDoS5fk,,,,trackdone,trackdone,False,False,False,1712150144,False,"gymcore, hard alternative"
2024-04-03T13:19:47Z,windows,5680,TR,159.20.69.21,In This Cold,Cold Driven,The Wicked Side of Me,spotify:track:7rMl6VzqHFYs24IITu6vjt,,,,trackdone,backbtn,False,True,False,1712150380,False,"gymcore, hard alternative"
2024-04-03T13:23:42Z,windows,235680,TR,159.20.69.21,Rise of the Broken,Cold Driven,The Wicked Side of Me,spotify:track:3PMOpcBBSaq1VvouDoS5fk,,,,backbtn,trackdone,False,False,False,1712150387,False,"gymcore, hard alternative"
2024-04-03T13:27:51Z,windows,248400,TR,159.20.69.21,In This Cold,Cold Driven,The Wicked Side of Me,spotify:track:7rMl6VzqHFYs24IITu6vjt,,,,trackdone,trackdone,False,False,False,1712150622,False,"gymcore, hard alternative"
2024-04-03T13:28:39Z,windows,46240,TR,159.20.69.21,Heavier Than Heaven,Cold Driven,Steel Chambers,spotify:track:45vthRCFjpH0P4n36vTdTo,,,,trackdone,backbtn,False,True,False,1712150871,False,"gymcore, hard alternative"
2024-04-03T13:28:41Z,windows,2190,TR,159.20.69.21,In This Cold,Cold Driven,The Wicked Side of Me,spotify:track:7rMl6VzqHFYs24IITu6vjt,,,,backbtn,backbtn,False,True,False,1712150919,False,"gymcore, hard alternative"
2024-04-03T13:32:36Z,windows,235680,TR,159.20.69.21,Rise of the Broken,Cold Driven,The Wicked Side of Me,spotify:track:3PMOpcBBSaq1VvouDoS5fk,,,,backbtn,trackdone,False,False,False,1712150921,False,"gymcore, hard alternative"
2024-04-03T13:36:45Z,windows,248400,TR,159.20.69.21,In This Cold,Cold Driven,The Wicked Side of Me,spotify:track:7rMl6VzqHFYs24IITu6vjt,,,,trackdone,trackdone,False,False,False,1712151156,False,"gymcore, hard alternative"
2024-04-03T14:00:12Z,ios,1122081,TR,159.20.69.23,The Wicked Side of Me,Cold Driven,The Wicked Side of Me,spotify:track:45nxQzN6z9YxFjF2aVcL8Y,,,,clickrow,endplay,False,True,False,1712131629,False,"gymcore, hard alternative"
2024-04-03T14:00:15Z,windows,50490,TR,159.20.69.21,Heavier Than Heaven,Cold Driven,Steel Chambers,spotify:track:45vthRCFjpH0P4n36vTdTo,,,,trackdone,remote,False,False,False,1712151405,False,"gymcore, hard alternative"
2024-04-03T14:10:36Z,ios,624923,TR,77.67.175.125,The Wicked Side of Me,Cold Driven,The Wicked Side of Me,spotify:track:45nxQzN6z9YxFjF2aVcL8Y,,,,clickrow,trackdone,False,False,False,1712152813,False,"gymcore, hard alternative"
2024-04-03T14:15:17Z,ios,279040,TR,77.67.175.125,The Wicked Side of Me,Cold Driven,The Wicked Side of Me,spotify:track:45nxQzN6z9YxFjF2aVcL8Y,,,,trackdone,endplay,False,True,False,1712153437,False,"gymcore, hard alternative"
2024-04-03T14:19:06Z,ios,230760,TR,77.67.175.125,Follow,Days Of Jupiter,Only Ashes Remain,spotify:track:3He2VViMWC4sorXkNwNAtB,,,,clickrow,trackdone,False,False,False,1712153717,False,gymcore
2024-04-03T14:22:55Z,ios,227226,TR,77.67.175.125,The Wicked Side of Me,Cold Driven,The Wicked Side of Me,spotify:track:45nxQzN6z9YxFjF2aVcL8Y,,,,trackdone,trackdone,False,False,False,1712153947,False,"gymcore, hard alternative"
2024-04-03T14:28:49Z,ios,183640,TR,77.67.175.125,In the Name of Tragedy,Motörhead,Inferno,spotify:track:0jVKdXM4LQm94SP33rNbi9,,,,trackdone,trackdone,False,False,False,1712154175,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-04-03T14:34:03Z,ios,198827,TR,77.67.175.125,God Was Never on Your Side,Motörhead,Kiss of Death,spotify:track:71LmwNWHchuDe1QwrEKsB1,,,,trackdone,endplay,False,True,False,1712154530,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-04-03T14:34:37Z,ios,34504,TR,77.67.175.125,Don't Talk To Strangers,Dio,Holy Diver,spotify:track:6ppPNxdwG8A5Ed8DlNLV6I,,,,clickrow,endplay,False,True,False,1712154843,False,Unknown
2024-04-03T15:01:46Z,ios,1527129,TR,159.20.69.23,The Wicked Side of Me,Cold Driven,The Wicked Side of Me,spotify:track:45nxQzN6z9YxFjF2aVcL8Y,,,,clickrow,endplay,False,True,False,1712154878,False,"gymcore, hard alternative"
2024-04-03T15:01:49Z,ios,2739,TR,159.20.69.23,WWE: Line in the Sand (Evolution),WWE,WWE: Line in the Sand (Evolution),spotify:track:0P5zxK9l5xOtCjY8LPyEr9,,,,clickrow,endplay,False,True,False,1712156507,False,wrestling
2024-04-03T15:03:27Z,ios,92323,TR,159.20.69.23,Children of the Damned - 2015 Remaster,Iron Maiden,The Number of the Beast,spotify:track:7tcaQvBbSpNN0P2UF6WXxB,,,,clickrow,logout,False,False,False,1712156510,False,"alternative metal, hard rock, metal, nwobhm, rock"
2024-04-03T16:31:04Z,windows,183091,TR,159.20.69.21,Children of the Damned - 2015 Remaster,Iron Maiden,The Number of the Beast,spotify:track:7tcaQvBbSpNN0P2UF6WXxB,,,,remote,trackdone,False,False,False,1712156608,False,"alternative metal, hard rock, metal, nwobhm, rock"
2024-04-03T16:31:18Z,windows,7429,TR,159.20.69.21,Spit Out The Bone,Metallica,Hardwired…To Self-Destruct,spotify:track:3eB1b4DL6O9TMOksOYg83l,,,,trackdone,endplay,False,True,False,1712161865,False,"hard rock, metal, old school thrash, rock, thrash metal"
2024-04-03T16:35:25Z,windows,248066,TR,159.20.69.21,That's The Way It Is,Daniel Lanois,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:5ui44u6tEnipuke1eKYpMI,,,,clickrow,trackdone,False,False,False,1712161879,False,"ambient country, canadian americana, melancholia, pastoral"
2024-04-03T16:35:28Z,windows,1503,TR,159.20.69.21,Unshaken,Christian Larsson,Redemption,spotify:track:5ZecITZkWcqamoR2afadnr,,,,trackdone,backbtn,False,True,False,1712162126,False,Unknown
2024-04-03T16:39:28Z,windows,239540,TR,159.20.69.21,That's The Way It Is,Daniel Lanois,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:5ui44u6tEnipuke1eKYpMI,,,,backbtn,endplay,False,True,False,1712162129,False,"ambient country, canadian americana, melancholia, pastoral"
2024-04-03T18:06:48Z,windows,184460,TR,159.20.69.21,Unshaken,D'Angelo,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:3okk47CKOqAm1TXmVPzNYf,,,,playbtn,remote,False,False,False,1712162368,False,dark r&b
2024-04-03T18:10:55Z,ios,248066,TR,159.20.69.23,That's The Way It Is,Daniel Lanois,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:5ui44u6tEnipuke1eKYpMI,,,,clickrow,trackdone,False,False,False,1712167608,False,"ambient country, canadian americana, melancholia, pastoral"
2024-04-03T18:11:05Z,ios,9035,TR,159.20.69.23,That's The Way It Is,Daniel Lanois,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:5ui44u6tEnipuke1eKYpMI,,,,trackdone,fwdbtn,False,True,False,1712167855,False,"ambient country, canadian americana, melancholia, pastoral"
2024-04-03T18:11:07Z,ios,2043,TR,159.20.69.23,That's The Way It Is,Daniel Lanois,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:5ui44u6tEnipuke1eKYpMI,,,,fwdbtn,fwdbtn,False,True,False,1712167865,False,"ambient country, canadian americana, melancholia, pastoral"
2024-04-03T18:11:10Z,ios,3088,TR,159.20.69.23,That's The Way It Is,Daniel Lanois,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:5ui44u6tEnipuke1eKYpMI,,,,fwdbtn,endplay,False,True,False,1712167867,False,"ambient country, canadian americana, melancholia, pastoral"
2024-04-03T18:15:02Z,ios,233197,TR,159.20.69.23,Unshaken,D'Angelo,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:3okk47CKOqAm1TXmVPzNYf,,,,clickrow,trackdone,False,False,False,1712167871,False,dark r&b
2024-04-03T18:18:56Z,ios,233197,TR,159.20.69.23,Unshaken,D'Angelo,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:3okk47CKOqAm1TXmVPzNYf,,,,trackdone,trackdone,False,False,False,1712168103,False,dark r&b
2024-04-03T18:22:50Z,ios,233197,TR,159.20.69.23,Unshaken,D'Angelo,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:3okk47CKOqAm1TXmVPzNYf,,,,trackdone,trackdone,False,False,False,1712168337,False,dark r&b
2024-04-03T18:23:06Z,ios,15243,TR,176.89.197.207,Unshaken,D'Angelo,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:3okk47CKOqAm1TXmVPzNYf,,,,trackdone,unexpected-exit-while-paused,False,False,False,1712168570,False,dark r&b
2024-04-05T14:49:47Z,windows,5020,TR,188.119.62.239,Unshaken,D'Angelo,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:3okk47CKOqAm1TXmVPzNYf,,,,appload,endplay,False,True,False,1712328577,False,dark r&b
